pt_code,brand,model,page,table_id,current_family,current_family_key,audit_issue_type,final_verdict,correct_family,correct_family_key,primary_context_action,alternate_contexts_to_keep,confidence,layout_evidence,reason,safe_to_apply
50003921,PANASONIC,U.E. U-125PZ3E5,516,PDF_P0516_942184A6F9,PACI NX STANDARD CANALIZZATA,PANASONIC_PACI_NX_STANDARD_CANALIZZATA,MORE_SPECIFIC_FAMILY_AVAILABLE,MULTIPLE_VALID_CONTEXTS,PACI NX STANDARD CANALIZZATA,PANASONIC_PACI_NX_STANDARD_CANALIZZATA,keep_primary_keep_valid_alternates,"[{""family"":""PACI NX STANDARD CASSETTA 90X90"",""family_key"":""PANASONIC_PACI_NX_STANDARD_CASSETTA_90X90"",""page"":517,""table_id"":""PDF_P0517_B29370AF86"",""table_title"":""PACI NX STANDARD CASSETTA 90x90"",""evidence"":""PT bbox=[96.357, 274.773, 130.518, 285.257] pagina=517; modello 'U125PZ3E5' bbox=[22.56, 275.795, 62.273, 283.759]; titolo 'PACI NX STANDARD CASSETTA 90x90' bbox=[93.6, 68.313, 195.789, 77.148]; gap verticale=202.9, orizzontale=31.3""}]",0.99,"PT bbox=[96.357, 265.773, 130.518, 276.257] pagina=516; modello 'U125PZ3E5' bbox=[22.56, 266.795, 62.273, 274.759]; titolo 'PACI NX STANDARD canalizzata' bbox=[93.6, 68.313, 188.905, 77.148]; gap verticale=193.9, orizzontale=27.8",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
50003938,PANASONIC,U.E. U-140PZ3E5,516,PDF_P0516_942184A6F9,PACI NX STANDARD CANALIZZATA,PANASONIC_PACI_NX_STANDARD_CANALIZZATA,MORE_SPECIFIC_FAMILY_AVAILABLE,MULTIPLE_VALID_CONTEXTS,PACI NX STANDARD CANALIZZATA,PANASONIC_PACI_NX_STANDARD_CANALIZZATA,keep_primary_keep_valid_alternates,"[{""family"":""PACI NX STANDARD CASSETTA 90X90"",""family_key"":""PANASONIC_PACI_NX_STANDARD_CASSETTA_90X90"",""page"":517,""table_id"":""PDF_P0517_B29370AF86"",""table_title"":""PACI NX STANDARD CASSETTA 90x90"",""evidence"":""PT bbox=[96.357, 310.773, 130.518, 321.257] pagina=517; modello 'U140PZ3E5' bbox=[22.56, 311.795, 62.273, 319.759]; titolo 'PACI NX STANDARD CASSETTA 90x90' bbox=[93.6, 68.313, 195.789, 77.148]; gap verticale=238.9, orizzontale=31.3""}]",0.99,"PT bbox=[96.357, 301.773, 130.518, 312.257] pagina=516; modello 'U140PZ3E5' bbox=[22.56, 302.795, 62.273, 310.759]; titolo 'PACI NX STANDARD canalizzata' bbox=[93.6, 68.313, 188.905, 77.148]; gap verticale=229.9, orizzontale=27.8",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
50004188,PANASONIC,U.E. U-125PZ3E8-t,516,PDF_P0516_942184A6F9,PACI NX STANDARD CANALIZZATA,PANASONIC_PACI_NX_STANDARD_CANALIZZATA,MORE_SPECIFIC_FAMILY_AVAILABLE,MULTIPLE_VALID_CONTEXTS,PACI NX STANDARD CANALIZZATA,PANASONIC_PACI_NX_STANDARD_CANALIZZATA,keep_primary_keep_valid_alternates,"[{""family"":""PACI NX STANDARD CASSETTA 90X90"",""family_key"":""PANASONIC_PACI_NX_STANDARD_CASSETTA_90X90"",""page"":517,""table_id"":""PDF_P0517_B29370AF86"",""table_title"":""PACI NX STANDARD CASSETTA 90x90"",""evidence"":""PT bbox=[96.36, 292.772, 130.521, 303.256] pagina=517; modello 'U125PZ3E8T' bbox=[22.56, 293.795, 66.266, 301.759]; titolo 'PACI NX STANDARD CASSETTA 90x90' bbox=[93.6, 68.313, 195.789, 77.148]; gap verticale=220.9, orizzontale=31.3""}]",0.99,"PT bbox=[96.36, 283.772, 130.521, 294.256] pagina=516; modello 'U125PZ3E8T' bbox=[22.56, 284.795, 66.266, 292.759]; titolo 'PACI NX STANDARD canalizzata' bbox=[93.6, 68.313, 188.905, 77.148]; gap verticale=211.9, orizzontale=27.8",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
50004195,PANASONIC,U.E. U-140PZ3E8-T,516,PDF_P0516_942184A6F9,PACI NX STANDARD CANALIZZATA,PANASONIC_PACI_NX_STANDARD_CANALIZZATA,MORE_SPECIFIC_FAMILY_AVAILABLE,MULTIPLE_VALID_CONTEXTS,PACI NX STANDARD CANALIZZATA,PANASONIC_PACI_NX_STANDARD_CANALIZZATA,keep_primary_keep_valid_alternates,"[{""family"":""PACI NX STANDARD CASSETTA 90X90"",""family_key"":""PANASONIC_PACI_NX_STANDARD_CASSETTA_90X90"",""page"":517,""table_id"":""PDF_P0517_B29370AF86"",""table_title"":""PACI NX STANDARD CASSETTA 90x90"",""evidence"":""PT bbox=[96.36, 328.773, 130.521, 339.256] pagina=517; modello 'U140PZ3E8T' bbox=[22.56, 329.795, 66.266, 337.759]; titolo 'PACI NX STANDARD CASSETTA 90x90' bbox=[93.6, 68.313, 195.789, 77.148]; gap verticale=256.9, orizzontale=31.3""}]",0.99,"PT bbox=[96.36, 319.773, 130.521, 330.256] pagina=516; modello 'U140PZ3E8T' bbox=[22.561, 320.795, 66.266, 328.76]; titolo 'PACI NX STANDARD canalizzata' bbox=[93.6, 68.313, 188.905, 77.148]; gap verticale=247.9, orizzontale=27.8",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
50004423,PANASONIC,PAW-TS1,738,PDF_P0738_E215073371,SENSORE DI TEMPERATURA PER SERBATOI DI TERZE PARTI,PANASONIC_SENSORE_DI_TEMPERATURA_PER_SERBATOI_DI_TERZE_PARTI,LAYOUT_REVIEW_REQUIRED,CORRECT,SENSORE DI TEMPERATURA PER SERBATOI DI TERZE PARTI,PANASONIC_SENSORE_DI_TEMPERATURA_PER_SERBATOI_DI_TERZE_PARTI,keep_primary,[],0.99,"PT bbox=[96.36, 139.773, 130.521, 150.256] pagina=738; modello 'PAWTS1' bbox=[156.96, 140.555, 184.163, 148.909]; titolo 'Sensore di temperatura per serbatoi di terze parti' bbox=[93.6, 113.313, 250.138, 122.148]; gap verticale=22.9, orizzontale=58.4","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50005192,AERMEC,U.I. SGE250W,620,PDF_P0620_5792D52043,SGE,AERMEC_SGE,MORE_SPECIFIC_FAMILY_AVAILABLE,KEEP_PARENT,SGE,AERMEC_SGE,keep_parent,[],0.99,"PT bbox=[96.357, 274.774, 130.518, 285.258] pagina=620; modello 'SGE250W' bbox=[22.56, 275.796, 55.369, 283.76]; titolo 'SGE' bbox=[93.6, 203.313, 104.224, 212.148]; gap verticale=67.9, orizzontale=14.5",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50005208,AERMEC,U.I. SGE350W,620,PDF_P0620_5792D52043,SGE,AERMEC_SGE,MORE_SPECIFIC_FAMILY_AVAILABLE,KEEP_PARENT,SGE,AERMEC_SGE,keep_parent,[],0.99,"PT bbox=[96.357, 292.773, 130.518, 303.257] pagina=620; modello 'SGE350W' bbox=[22.56, 293.795, 55.369, 301.759]; titolo 'SGE' bbox=[93.6, 203.313, 104.224, 212.148]; gap verticale=85.9, orizzontale=14.5",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50005215,AERMEC,U.I. SGE500W,620,PDF_P0620_5792D52043,SGE,AERMEC_SGE,MORE_SPECIFIC_FAMILY_AVAILABLE,KEEP_PARENT,SGE,AERMEC_SGE,keep_parent,[],0.99,"PT bbox=[96.357, 310.773, 130.518, 321.257] pagina=620; modello 'SGE500W' bbox=[22.56, 311.795, 55.369, 319.759]; titolo 'SGE' bbox=[93.6, 203.313, 104.224, 212.148]; gap verticale=103.9, orizzontale=14.5",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50005222,AERMEC,U.I. SGE700W,620,PDF_P0620_5792D52043,SGE,AERMEC_SGE,GENERIC_PARENT_FAMILY,KEEP_PARENT,SGE,AERMEC_SGE,keep_parent,[],0.99,"PT bbox=[96.359, 328.774, 130.52, 339.258] pagina=620; modello 'SGE700W' bbox=[22.562, 329.796, 55.371, 337.76]; titolo 'SGE' bbox=[93.6, 203.313, 104.224, 212.148]; gap verticale=121.9, orizzontale=14.5",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50005246,AERMEC,U.E. SGE250,620,PDF_P0620_5792D52043,SGE,AERMEC_SGE,GENERIC_PARENT_FAMILY,KEEP_PARENT,SGE,AERMEC_SGE,keep_parent,[],0.99,"PT bbox=[96.357, 283.773, 130.518, 294.257] pagina=620; modello 'SGE250' bbox=[22.56, 284.795, 51.767, 292.759]; titolo 'SGE' bbox=[93.6, 203.313, 104.224, 212.148]; gap verticale=76.9, orizzontale=14.5",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50005277,AERMEC,U.E. SGE350,620,PDF_P0620_5792D52043,SGE,AERMEC_SGE,GENERIC_PARENT_FAMILY,KEEP_PARENT,SGE,AERMEC_SGE,keep_parent,[],0.99,"PT bbox=[96.357, 301.773, 130.518, 312.257] pagina=620; modello 'SGE350' bbox=[22.56, 302.795, 51.767, 310.759]; titolo 'SGE' bbox=[93.6, 203.313, 104.224, 212.148]; gap verticale=94.9, orizzontale=14.5",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50005284,AERMEC,U.E. SGE500,620,PDF_P0620_5792D52043,SGE,AERMEC_SGE,GENERIC_PARENT_FAMILY,KEEP_PARENT,SGE,AERMEC_SGE,keep_parent,[],0.99,"PT bbox=[96.357, 319.773, 130.518, 330.257] pagina=620; modello 'SGE500' bbox=[22.56, 320.795, 51.767, 328.759]; titolo 'SGE' bbox=[93.6, 203.313, 104.224, 212.148]; gap verticale=112.9, orizzontale=14.5",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50005307,AERMEC,U.E. SGE700,620,PDF_P0620_5792D52043,SGE,AERMEC_SGE,GENERIC_PARENT_FAMILY,KEEP_PARENT,SGE,AERMEC_SGE,keep_parent,[],0.99,"PT bbox=[96.357, 337.773, 130.518, 348.257] pagina=620; modello 'SGE700' bbox=[22.56, 338.795, 51.767, 346.759]; titolo 'SGE' bbox=[93.6, 203.313, 104.224, 212.148]; gap verticale=130.9, orizzontale=14.5",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50006847,MITSUBISHI,U.I. ERPT30X-VM2ED,721,PDF_P0721_51B711BE68,SISTEMA HYDROTANK PACKAGED ACCUMULO DA LT 300,MITSUBISHI_SISTEMA_HYDROTANK_PACKAGED_ACCUMULO_DA_LT_300,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,SISTEMA HYDROTANK PACKAGED ACCUMULO DA LT 300,MITSUBISHI_SISTEMA_HYDROTANK_PACKAGED_ACCUMULO_DA_LT_300,no_change,[],0.55,"PT bbox=[382.677, 265.774, 416.838, 276.258] pagina=721; modello 'ERPT30XVM2ED' bbox=[308.88, 266.796, 358.401, 274.76]",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
50006854,MITSUBISHI,U.I. ERPT20X-VM2D,721,PDF_P0721_92F344EBD1,SISTEMA HYDROTANK PACKAGED ACCUMULO DA LT 200,MITSUBISHI_SISTEMA_HYDROTANK_PACKAGED_ACCUMULO_DA_LT_200,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,SISTEMA HYDROTANK PACKAGED ACCUMULO DA LT 200,MITSUBISHI_SISTEMA_HYDROTANK_PACKAGED_ACCUMULO_DA_LT_200,no_change,[],0.55,"PT bbox=[96.357, 526.773, 130.518, 537.257] pagina=721; modello 'ERPT20XVM2D' bbox=[22.56, 527.795, 69.216, 535.759]",Il layout non collega con sufficiente certezza il PT/modello a un heading di family.,False
50007042,MITSUBISHI,MSDD-50AR-E,495,PDF_P0495_47C5C48E54,GIUNTI A T A CARTELLA,MITSUBISHI_GIUNTI_A_T_A_CARTELLA,LAYOUT_REVIEW_REQUIRED,MULTIPLE_VALID_CONTEXTS,GIUNTI A T A CARTELLA,MITSUBISHI_GIUNTI_A_T_A_CARTELLA,keep_primary_keep_valid_alternates,"[{""family"":""GIUNTI A T A CARTELLA"",""family_key"":""MITSUBISHI_GIUNTI_A_T_A_CARTELLA"",""page"":731,""table_id"":""PDF_P0731_C93BAACC81"",""table_title"":""GIUNTI A T a CARTELLA"",""evidence"":""PT bbox=[382.684, 607.774, 416.844, 618.258] pagina=731; modello 'MSDD50ARE' bbox=[436.203, 608.557, 477.684, 616.91]; titolo 'GIUNTI A T a CARTELLA' bbox=[379.932, 581.312, 442.349, 590.148]; gap verticale=22.9, orizzontale=11.4""}]",0.99,"PT bbox=[96.364, 319.774, 130.524, 330.258] pagina=495; modello 'MSDD50ARE' bbox=[149.88, 320.553, 191.362, 328.907]; titolo 'GIUNTI A T a CARTELLA' bbox=[93.6, 293.312, 156.018, 302.148]; gap verticale=22.9, orizzontale=11.4",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
50007059,MITSUBISHI,MSDD-50BR-E,495,PDF_P0495_E632077EA6,GIUNTI A T A SALDARE,MITSUBISHI_GIUNTI_A_T_A_SALDARE,LAYOUT_REVIEW_REQUIRED,MULTIPLE_VALID_CONTEXTS,GIUNTI A T A SALDARE,MITSUBISHI_GIUNTI_A_T_A_SALDARE,keep_primary_keep_valid_alternates,"[{""family"":""GIUNTI A T A SALDARE"",""family_key"":""MITSUBISHI_GIUNTI_A_T_A_SALDARE"",""page"":731,""table_id"":""PDF_P0731_F8ADE23523"",""table_title"":""GIUNTI A T A SALDARE"",""evidence"":""PT bbox=[382.684, 652.774, 416.844, 663.258] pagina=731; modello 'MSDD50BRE' bbox=[436.203, 653.557, 477.684, 661.911]; titolo 'GIUNTI A T A SALDARE' bbox=[379.932, 626.312, 439.665, 635.148]; gap verticale=22.9, orizzontale=10.0""}]",0.99,"PT bbox=[96.364, 364.774, 130.524, 375.258] pagina=495; modello 'MSDD50BRE' bbox=[149.88, 365.553, 191.362, 373.907]; titolo 'GIUNTI A T A SALDARE' bbox=[93.6, 338.312, 153.334, 347.148]; gap verticale=22.9, orizzontale=10.0",Il layout localizza il prodotto sia nel contesto primario sia in contesti alternativi distinti.,False
50007318,IDRO-TEC,STAZIONE DOSAGGIO PROPORZ 2LT/10BAR,95,PDF_P0095_9F42C84789,STAZIONE DI DOSAGGIO PROPORZIONALE,IDRO_TEC_STAZIONE_DI_DOSAGGIO_PROPORZIONALE,GENERIC_PARENT_FAMILY,KEEP_PARENT,STAZIONE DI DOSAGGIO PROPORZIONALE,IDRO_TEC_STAZIONE_DI_DOSAGGIO_PROPORZIONALE,keep_parent,[],0.99,"PT bbox=[99.36, 427.773, 133.521, 438.256] pagina=95; modello '2LT10BAR' bbox=[154.8, 428.915, 189.837, 437.269]; titolo 'stazione di dosaggio proporzionale' bbox=[96.6, 410.312, 206.985, 419.148]; gap verticale=13.9, orizzontale=35.4",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50007905,LG,U.I. S24EQ.NSK,582,PDF_P0582_963563CBA5,LIBERO S,LG_LIBERO_S,GENERIC_PARENT_FAMILY,KEEP_PARENT,LIBERO S,LG_LIBERO_S,keep_parent,[],0.99,"PT bbox=[96.36, 463.773, 130.521, 474.256] pagina=582; modello 'S24EQNSK' bbox=[22.56, 464.795, 58.996, 472.76]; titolo 'LIBERO S' bbox=[93.6, 392.312, 119.416, 401.148]; gap verticale=67.9, orizzontale=6.9",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50007929,LG,U.E. S24EQ.U24,582,PDF_P0582_963563CBA5,LIBERO S,LG_LIBERO_S,GENERIC_PARENT_FAMILY,KEEP_PARENT,LIBERO S,LG_LIBERO_S,keep_parent,[],0.99,"PT bbox=[96.36, 472.773, 130.521, 483.256] pagina=582; modello 'S24EQU24' bbox=[22.56, 473.795, 59.781, 481.759]; titolo 'LIBERO S' bbox=[93.6, 392.312, 119.416, 401.148]; gap verticale=76.9, orizzontale=6.9",Il prodotto è fisicamente nella tabella parent; il layout non lo colloca in una leaf specifica.,False
50008124,CORDIVARI,BOLL COMBI3 WC POLYW 2S FISSI HE LT 1000,153,PDF_P0153_8E3248C951,COMBI 3 WC - COIBENTAZIONE MORBIDA SMONTABILE,CORDIVARI_COMBI_3_WC_COIBENTAZIONE_MORBIDA_SMONTABILE,LAYOUT_REVIEW_REQUIRED,AMBIGUOUS,COMBI 3 WC - COIBENTAZIONE MORBIDA SMONTABILE,CORDIVARI_COMBI_3_WC_COIBENTAZIONE_MORBIDA_SMONTABILE,no_change,[],0.55,"PT bbox=[382.68, 400.893, 417.187, 411.376] pagina=153; modello '1000' bbox=[444.0, 402.035, 462.516, 410.389]","Il PT/modello è stato trovato, ma il titolo primario non è ricostruibile con prova tabellare; i titoli vicini non sono prova sufficiente.",False
50010639,INNOVA,SWI400,365,PDF_P0365_7FEA3DD73B,PANNELLO DI COPERTURA RASOMURO,INNOVA_PANNELLO_DI_COPERTURA_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,PANNELLO DI COPERTURA RASOMURO,INNOVA_PANNELLO_DI_COPERTURA_RASOMURO,keep_primary,[],0.99,"PT bbox=[99.363, 382.894, 133.87, 393.378] pagina=365; modello 'SWI400' bbox=[138.48, 384.035, 201.739, 392.389]; titolo 'Pannello di copertura rasomuro' bbox=[96.6, 365.433, 199.418, 374.268]; gap verticale=13.9, orizzontale=31.4","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010646,INNOVA,SWI600,365,PDF_P0365_7FEA3DD73B,PANNELLO DI COPERTURA RASOMURO,INNOVA_PANNELLO_DI_COPERTURA_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,PANNELLO DI COPERTURA RASOMURO,INNOVA_PANNELLO_DI_COPERTURA_RASOMURO,keep_primary,[],0.99,"PT bbox=[99.36, 391.893, 133.867, 402.376] pagina=365; modello 'SWI600' bbox=[138.48, 393.035, 205.096, 401.389]; titolo 'Pannello di copertura rasomuro' bbox=[96.6, 365.433, 199.418, 374.268]; gap verticale=22.9, orizzontale=31.4","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010653,INNOVA,SWI800,365,PDF_P0365_7FEA3DD73B,PANNELLO DI COPERTURA RASOMURO,INNOVA_PANNELLO_DI_COPERTURA_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,PANNELLO DI COPERTURA RASOMURO,INNOVA_PANNELLO_DI_COPERTURA_RASOMURO,keep_primary,[],0.99,"PT bbox=[99.36, 400.893, 133.867, 411.376] pagina=365; modello 'SWI800' bbox=[138.48, 402.035, 208.48, 410.389]; titolo 'Pannello di copertura rasomuro' bbox=[96.6, 365.433, 199.418, 374.268]; gap verticale=31.9, orizzontale=31.4","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010813,INNOVA,SLI200,362,PDF_P0362_EEFA1F0D55,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,keep_primary,[],0.99,"PT bbox=[99.36, 391.893, 133.867, 402.376] pagina=362; modello 'SLI200' bbox=[138.48, 393.409, 202.875, 401.272]; titolo 'Cassaforma in lamiera zincata per installazione rasomuro' bbox=[96.6, 374.433, 281.967, 383.268]; gap verticale=13.9, orizzontale=72.7","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010820,INNOVA,SLI400,362,PDF_P0362_EEFA1F0D55,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,keep_primary,[],0.99,"PT bbox=[99.358, 400.894, 133.865, 411.378] pagina=362; modello 'SLI400' bbox=[138.48, 402.409, 202.875, 410.272]; titolo 'Cassaforma in lamiera zincata per installazione rasomuro' bbox=[96.6, 374.433, 281.967, 383.268]; gap verticale=22.9, orizzontale=72.7","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010837,INNOVA,SLI600,362,PDF_P0362_EEFA1F0D55,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,keep_primary,[],0.99,"PT bbox=[99.36, 409.893, 133.867, 420.376] pagina=362; modello 'SLI600' bbox=[138.48, 411.409, 206.114, 419.272]; titolo 'Cassaforma in lamiera zincata per installazione rasomuro' bbox=[96.6, 374.433, 281.967, 383.268]; gap verticale=31.9, orizzontale=72.7","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010844,INNOVA,SLI800,362,PDF_P0362_EEFA1F0D55,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,keep_primary,[],0.99,"PT bbox=[99.36, 418.893, 133.867, 429.376] pagina=362; modello 'SLI800' bbox=[138.48, 420.409, 206.114, 428.272]; titolo 'Cassaforma in lamiera zincata per installazione rasomuro' bbox=[96.6, 374.433, 281.967, 383.268]; gap verticale=40.9, orizzontale=72.7","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010851,INNOVA,SLI1000,362,PDF_P0362_EEFA1F0D55,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,keep_primary,[],0.99,"PT bbox=[99.36, 427.893, 133.867, 438.376] pagina=362; modello 'SLI1000' bbox=[138.48, 429.409, 207.8, 437.272]; titolo 'Cassaforma in lamiera zincata per installazione rasomuro' bbox=[96.6, 374.433, 281.967, 383.268]; gap verticale=49.9, orizzontale=72.7","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010868,INNOVA,SLSI200,364,PDF_P0364_57C063D7E6,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,keep_primary,[],0.99,"PT bbox=[96.72, 346.893, 131.227, 357.376] pagina=364; modello 'SLSI200' bbox=[138.48, 348.409, 206.72, 356.272]; titolo 'Cassaforma in lamiera zincata per installazione rasomuro' bbox=[96.6, 329.433, 281.967, 338.268]; gap verticale=13.9, orizzontale=75.3","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010875,INNOVA,SLSI400,364,PDF_P0364_57C063D7E6,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,keep_primary,[],0.99,"PT bbox=[96.72, 355.893, 131.227, 366.376] pagina=364; modello 'SLSI400' bbox=[138.48, 357.409, 206.72, 365.272]; titolo 'Cassaforma in lamiera zincata per installazione rasomuro' bbox=[96.6, 329.433, 281.967, 338.268]; gap verticale=22.9, orizzontale=75.3","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010882,INNOVA,SLSI600,364,PDF_P0364_57C063D7E6,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,keep_primary,[],0.99,"PT bbox=[96.72, 364.893, 131.227, 375.376] pagina=364; modello 'SLSI600' bbox=[138.48, 366.409, 206.72, 374.272]; titolo 'Cassaforma in lamiera zincata per installazione rasomuro' bbox=[96.6, 329.433, 281.967, 338.268]; gap verticale=31.9, orizzontale=75.3","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010899,INNOVA,SLSI800,364,PDF_P0364_57C063D7E6,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,keep_primary,[],0.99,"PT bbox=[96.719, 373.894, 131.226, 384.378] pagina=364; modello 'SLSI800' bbox=[138.48, 375.409, 206.72, 383.272]; titolo 'Cassaforma in lamiera zincata per installazione rasomuro' bbox=[96.6, 329.433, 281.967, 338.268]; gap verticale=40.9, orizzontale=75.3","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
50010905,INNOVA,SLSI1000,364,PDF_P0364_57C063D7E6,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,CONFLICTING_CONTEXTS,CORRECT,CASSAFORMA IN LAMIERA ZINCATA PER INSTALLAZIONE RASOMURO,INNOVA_CASSAFORMA_IN_LAMIERA_ZINCATA_PER_INSTALLAZIONE_RASOMURO,keep_primary,[],0.99,"PT bbox=[96.72, 382.893, 131.227, 393.376] pagina=364; modello 'SLSI1000' bbox=[138.48, 384.409, 208.4, 392.272]; titolo 'Cassaforma in lamiera zincata per installazione rasomuro' bbox=[96.6, 329.433, 281.967, 338.268]; gap verticale=49.9, orizzontale=75.3","PT, modello e heading della family corrente coincidono nello stesso blocco geometrico.",False
